product_id,category_id,product_segment,base_price,quality_score,base_conversion,base_popularity,launch_day
2810,1,midrange,145.68,0.726,0.023,0.0001986533,66
2811,11,premium,93.31,0.271,0.009,0.0003333112,23
2812,9,budget,48.73,0.633,0.0246,0.0001602337,177
2813,1,premium,470.65,0.277,0.002,0.0002688169,197
2814,4,midrange,51.75,0.758,0.0287,0.000167671,171
2815,3,budget,7.28,0.952,0.0438,0.000155302,20
2816,4,budget,18.44,0.931,0.0392,0.0001853617,177
2817,4,budget,47.61,0.404,0.0167,0.000208823,324
2818,7,premium,897.22,0.807,0.0176,0.0002058756,11
2819,10,budget,12.39,0.845,0.0379,0.0004949808,283
2820,1,budget,11.67,0.898,0.04,0.0001997308,99
2821,3,midrange,27.21,0.445,0.0205,0.000165126,27
2822,2,premium,154.46,0.588,0.0179,0.000176566,18
2823,11,midrange,76.58,0.416,0.015,0.0002210261,4
2824,6,midrange,61.25,0.268,0.0108,0.0002362947,151
2825,11,budget,8.74,0.744,0.0358,0.0001626228,181
2826,4,premium,1267.77,0.574,0.0079,0.0002203858,226
2827,1,budget,25.87,0.436,0.0205,0.0001881123,29
2828,15,budget,38.93,0.885,0.0344,0.0001684814,238
2829,3,premium,80.43,0.622,0.022,0.000248988,270
2830,3,budget,30.62,0.996,0.0393,0.0001903794,23
2831,3,budget,15.42,0.845,0.037,0.0002490282,246
2832,15,midrange,82.57,0.902,0.0317,0.0005474471,43
2833,11,budget,5.67,0.83,0.0405,0.0001778105,160
2834,11,budget,33.88,0.329,0.0155,0.0001532503,241
2835,15,midrange,90.17,0.299,0.0101,0.0004535733,317
2836,2,midrange,153.12,0.936,0.0301,0.0002413504,193
2837,15,midrange,115.24,0.354,0.011,0.0001753885,158
2838,4,budget,44.66,0.543,0.0218,0.0001639813,304
2839,11,midrange,84.82,0.707,0.0247,0.0002472082,78
2840,8,midrange,245.66,0.409,0.0095,0.000167413,74
2841,7,budget,10.1,0.419,0.0238,0.0001934363,170
2842,15,budget,12.3,0.6,0.0293,0.0001948252,43
2843,3,budget,20.36,0.521,0.0244,0.000648773,8
2844,15,midrange,82.14,0.757,0.0266,0.0001889341,132
2845,7,budget,21.45,0.306,0.0167,0.0002293429,55
2846,12,midrange,111.01,0.617,0.0203,0.0002545639,232
2847,15,premium,507.13,0.381,0.0053,0.0003197121,200
2848,1,budget,28.0,0.705,0.0295,0.0001863689,177
2849,15,midrange,55.0,0.337,0.0137,0.0001618771,181
2850,11,budget,31.34,0.398,0.0183,0.0001792745,35
2851,12,budget,8.72,0.853,0.0396,0.0005571435,146
2852,3,midrange,65.03,0.426,0.0161,0.0001635119,26
2853,10,budget,52.31,0.803,0.0302,0.00031087,129
2854,12,premium,202.63,0.455,0.012,0.0001537447,247
2855,9,midrange,63.72,0.426,0.0162,0.0010107919,360
2856,3,budget,8.96,0.474,0.0263,0.0002195695,108
2857,4,budget,27.96,0.911,0.0367,0.0002629193,96
2858,14,budget,12.25,0.548,0.0275,0.000177014,244
2859,1,premium,113.62,0.433,0.0138,0.0006783101,335
2860,12,midrange,165.86,0.652,0.0198,0.0001573634,107
2861,15,budget,12.37,0.539,0.0272,0.0001574749,305
2862,1,midrange,61.72,0.843,0.0309,0.0006785801,114
2863,3,midrange,59.67,0.993,0.0363,0.0001553524,233
2864,12,midrange,25.59,0.645,0.0278,0.0001533002,76
2865,1,budget,6.95,0.589,0.0313,0.0001790015,95
2866,11,budget,39.32,0.507,0.0211,0.0002070183,359
2867,12,budget,26.78,0.98,0.0393,0.0002113247,142
2868,11,budget,5.94,0.612,0.0327,0.0005693668,5
2869,7,budget,31.78,0.383,0.0177,0.0001553168,281
2870,12,budget,19.56,0.977,0.0406,0.000499186,46
2871,11,budget,6.46,0.971,0.0449,0.000221736,40
2872,4,budget,35.36,0.577,0.024,0.0001736373,305
2873,11,budget,15.18,0.511,0.0254,0.000711477,127
2874,14,premium,136.02,0.76,0.0245,0.0004339785,50
2875,12,midrange,160.98,0.872,0.0276,0.0001798754,356
2876,9,budget,16.77,0.624,0.0289,0.0001639839,102
2877,6,budget,15.25,0.498,0.0249,0.0002056072,231
2878,2,budget,12.99,0.476,0.0248,0.0002112511,95
2879,4,midrange,161.43,0.495,0.0144,0.0002590022,212
2880,1,midrange,90.08,0.339,0.0115,0.0001579653,254
2881,15,budget,50.53,0.834,0.0314,0.000158756,276
2882,4,premium,243.69,0.329,0.0068,0.0003015261,150
2883,14,midrange,100.06,0.549,0.0184,0.0008550139,224
2884,3,midrange,56.88,0.876,0.0324,0.0001939115,306
2885,4,budget,16.71,0.553,0.0264,0.0004850583,306
2886,8,budget,10.46,0.471,0.0255,0.0001550115,272
2887,6,midrange,173.19,0.961,0.0304,0.0002349904,145
2888,14,budget,8.67,0.345,0.0219,0.000176676,193
2889,15,midrange,109.37,0.914,0.0308,0.0003896396,353
2890,14,midrange,59.38,0.297,0.0119,0.0003098045,90
2891,3,budget,4.89,0.56,0.0316,0.00018303,252
2892,13,budget,35.12,0.724,0.0292,0.0001831919,289
2893,3,budget,24.99,0.528,0.0238,0.000262749,175
2894,14,budget,14.21,0.651,0.0305,0.0001666462,316
2895,10,midrange,129.35,0.403,0.0122,0.0001894753,156
2896,6,midrange,81.63,0.677,0.0238,0.0005428372,305
2897,3,budget,21.72,0.351,0.0182,0.0006774932,235
2898,1,midrange,25.64,0.847,0.0349,0.0002618347,18
2899,4,budget,22.05,0.688,0.03,0.0002572763,300
2900,14,midrange,37.16,0.611,0.025,0.000192893,254
2901,14,budget,13.47,0.291,0.0182,0.0002579159,81
2902,15,midrange,73.44,0.625,0.0225,0.0001533011,256
2903,3,midrange,22.11,0.673,0.0294,0.0001728389,186
2904,11,budget,39.71,0.449,0.019,0.0010618423,344
2905,4,midrange,30.93,0.758,0.031,0.0001537324,111
2906,11,midrange,18.92,0.308,0.0173,0.000196285,96
2907,6,budget,18.24,0.407,0.0209,0.0002346726,21
2908,4,midrange,116.85,0.803,0.0266,0.0001945683,287
2909,11,premium,132.61,0.36,0.0106,0.0001559432,359
2910,3,premium,289.18,0.434,0.0097,0.0002231603,251
2911,9,budget,40.0,0.738,0.0291,0.0010577815,134
2912,12,midrange,28.77,0.797,0.0326,0.0002181345,320
2913,3,premium,930.6,0.289,0.002,0.0002652326,92
2914,15,midrange,57.2,0.345,0.0138,0.0001778967,253
2915,10,budget,31.76,0.585,0.0248,0.0002337805,217
2916,14,budget,6.67,0.695,0.0351,0.0013054422,311
2917,12,midrange,111.24,0.59,0.0194,0.0009744586,354
2918,12,budget,38.18,0.735,0.0292,0.0002139861,131
2919,12,budget,8.68,0.817,0.0384,0.0002380236,34
2920,14,budget,6.87,0.962,0.0444,0.0002220213,57
2921,11,midrange,34.31,0.512,0.0219,0.0002061499,269
2922,4,budget,9.19,0.372,0.0226,0.0001636066,132
2923,3,premium,934.54,0.448,0.0049,0.0001640681,51
2924,11,midrange,68.91,0.361,0.0135,0.0005357076,297
2925,1,premium,414.5,0.546,0.012,0.0002655525,236
2926,4,premium,1612.94,0.904,0.0184,0.0001532182,48
2927,1,budget,30.62,0.51,0.0223,0.0002201431,260
2928,11,midrange,110.72,0.362,0.0114,0.0001819686,232
2929,3,budget,9.6,0.642,0.0318,0.0002554635,359
2930,11,premium,198.23,0.994,0.031,0.000310359,360
2931,13,budget,8.53,0.391,0.0235,0.0002756103,356
2932,14,midrange,38.08,0.833,0.0327,0.0001819947,326
2933,5,midrange,59.39,0.868,0.0319,0.0002838682,289
2934,11,budget,7.36,0.551,0.0297,0.0008605654,244
2935,11,midrange,40.45,0.715,0.0283,0.0007438862,198
2936,9,budget,22.93,0.574,0.0258,0.000165617,289
2937,12,budget,13.09,0.447,0.0237,0.0003385257,352
2938,4,budget,12.52,0.57,0.0282,0.0002167675,42
2939,15,budget,17.38,0.321,0.0182,0.0001520899,49
2940,3,midrange,46.46,0.78,0.0299,0.0002363991,182
2941,14,premium,517.43,0.872,0.0224,0.0002550774,107
2942,11,budget,23.27,0.481,0.0225,0.0002225931,194
2943,4,midrange,46.67,0.675,0.0262,0.0004182234,113
2944,13,premium,78.12,0.424,0.0152,0.0001559163,285
2945,2,midrange,48.7,0.346,0.0145,0.0001937077,327
2946,13,budget,6.5,0.748,0.0371,0.0001817775,103
2947,11,premium,232.12,0.351,0.0077,0.0001618416,281
2948,3,budget,34.85,0.836,0.0332,0.000159004,38
2949,2,midrange,37.19,0.454,0.0195,0.0001581236,290
2950,13,midrange,31.81,0.864,0.0345,0.0005071781,254
2951,4,midrange,147.08,0.526,0.0159,0.0002412008,259
2952,14,budget,14.88,0.527,0.026,0.0001698007,179
2953,13,budget,5.17,0.813,0.0403,0.000177769,39
2954,12,midrange,33.38,0.633,0.0262,0.0002643042,307
2955,4,budget,59.04,0.401,0.0156,0.0014673808,40
2956,12,budget,8.64,0.888,0.0409,0.0001713157,175
2957,15,midrange,110.18,0.505,0.0165,0.0002714637,63
2958,2,midrange,142.46,0.327,0.0091,0.000164751,308
2959,6,budget,14.67,0.562,0.0273,0.0001525453,209
2960,4,budget,38.66,0.68,0.0273,0.0002120735,185
2961,7,premium,149.41,0.707,0.0222,0.0001691304,115
2962,13,budget,8.41,0.877,0.0406,0.000309657,285
2963,9,budget,17.47,0.656,0.0298,0.0001551847,76
2964,11,budget,41.33,0.418,0.0178,0.0002366129,263
2965,5,budget,12.19,0.446,0.024,0.000463665,353
2966,3,premium,101.55,0.326,0.0106,0.0001621392,97
2967,4,budget,57.91,0.802,0.0297,0.0001815408,250
2968,14,budget,7.39,0.329,0.022,0.000251149,112
2969,11,budget,32.64,0.704,0.0288,0.0001877657,339
2970,7,budget,23.79,0.698,0.03,0.000449557,328
2971,13,budget,15.14,0.839,0.0369,0.0001593655,114
2972,1,premium,601.5,0.306,0.002,0.0002013155,84
2973,4,midrange,147.37,0.402,0.0116,0.0001555903,30
2974,4,budget,11.21,0.932,0.0414,0.0002694402,254
2975,15,budget,61.35,0.679,0.0252,0.0001874884,335
2976,12,budget,46.83,0.593,0.0234,0.0003192445,52
2977,11,budget,33.8,0.811,0.0324,0.0002122825,297
2978,1,midrange,74.93,0.927,0.033,0.0002113659,275
2979,3,budget,13.89,0.447,0.0235,0.0001818345,172
2980,11,midrange,60.12,0.926,0.0339,0.0001744698,81
2981,7,premium,100.01,0.332,0.0108,0.0001591262,238
2982,15,budget,22.4,0.983,0.0402,0.0001882348,216
2983,13,premium,357.48,0.374,0.0066,0.0001725036,296
2984,8,budget,36.73,0.45,0.0194,0.0003777614,205
2985,13,budget,9.25,0.322,0.0208,0.0004222072,17
2986,15,midrange,76.88,0.853,0.0302,0.0003439837,74
2987,9,budget,33.6,0.988,0.0386,0.0002382584,138
2988,12,midrange,59.97,0.473,0.018,0.0002537373,179
2989,14,midrange,147.22,0.494,0.0148,0.0002302165,127
2990,4,budget,37.16,0.459,0.0197,0.0001866317,320
2991,14,premium,80.26,0.366,0.013,0.0001664185,102
2992,3,budget,5.08,0.841,0.0413,0.0003319044,248
2993,12,midrange,106.65,0.296,0.0093,0.0002706068,131
2994,13,budget,10.88,0.976,0.043,0.0001782538,362
2995,11,budget,30.13,0.945,0.0376,0.0001898111,334
2996,9,budget,13.21,0.339,0.0199,0.0003911628,286
2997,11,midrange,19.07,0.647,0.0292,0.0001818715,279
2998,3,budget,10.59,0.995,0.0438,0.0002033287,234
2999,4,premium,905.47,0.889,0.0205,0.0002307226,214
3000,4,budget,63.54,0.786,0.0288,0.0002015715,205
3001,11,budget,32.93,0.267,0.0135,0.0001957645,9
3002,8,budget,25.84,0.301,0.0157,0.0002308761,342
3003,4,budget,46.13,0.846,0.0323,0.0002925786,358
3004,14,premium,95.98,0.532,0.018,0.0002460654,192
3005,7,budget,20.32,0.751,0.0325,0.0005293998,317
3006,8,midrange,247.47,0.804,0.0233,0.0012121284,146
3007,8,midrange,77.58,0.567,0.0202,0.0001542622,40
3008,3,budget,33.53,0.358,0.0166,0.0002627023,304
3009,12,midrange,38.0,0.54,0.0224,0.000177282,185
3010,9,premium,183.85,0.903,0.0281,0.0002145984,343
3011,1,midrange,60.47,0.498,0.0189,0.0001631237,77
3012,15,midrange,200.36,0.297,0.0065,0.0001943333,174
3013,14,midrange,35.23,0.969,0.0378,0.0001815969,243
3014,12,midrange,135.76,0.761,0.0245,0.0002434882,50
3015,14,budget,7.5,0.656,0.0333,0.0003228385,363
3016,14,midrange,91.48,0.872,0.0301,0.0001548631,222
3017,6,budget,26.4,0.558,0.0246,0.0001535138,62
3018,11,midrange,27.18,0.989,0.0396,0.0003515962,270
3019,11,premium,534.9,0.893,0.023,0.0001887268,320
3020,4,premium,854.63,0.46,0.0057,0.0002304016,136
3021,4,midrange,92.79,0.528,0.0181,0.0001737727,222
3022,3,midrange,26.5,0.457,0.0211,0.0002217919,272
3023,12,midrange,31.29,0.745,0.0304,0.0001819472,53
3024,13,budget,32.59,0.729,0.0297,0.0001854094,193
3025,13,budget,17.76,0.642,0.0293,0.0001765516,204
3026,5,budget,40.4,0.974,0.0373,0.0002702641,109
3027,4,budget,36.53,0.604,0.0248,0.0001601648,109
3028,9,premium,1198.8,0.838,0.0174,0.0003722244,229
3029,11,premium,126.84,0.744,0.0242,0.0001866705,274
3030,14,budget,14.52,0.639,0.03,0.0001746079,141
3031,14,budget,20.45,0.282,0.0161,0.0002738094,53
3032,14,midrange,22.31,0.743,0.0318,0.0009811539,287
3033,14,budget,7.21,0.732,0.0361,0.0001531617,63
3034,15,midrange,109.91,0.344,0.0108,0.0003653047,1
3035,9,premium,1327.03,0.847,0.0173,0.0003505575,117
3036,1,budget,21.67,0.6,0.027,0.000234871,298
3037,2,budget,8.06,0.493,0.0273,0.0003995348,276
3038,7,budget,45.33,0.868,0.0331,0.0002456069,111
3039,4,budget,11.88,0.508,0.0263,0.0005893977,189
3040,3,budget,7.74,0.716,0.0353,0.0001754902,350
3041,15,budget,58.39,0.713,0.0266,0.0003151044,262
3042,4,budget,42.41,0.29,0.0132,0.0002535138,277
3043,15,budget,54.05,0.567,0.0218,0.0013272501,31
3044,13,budget,24.06,0.417,0.0201,0.0001635659,87
3045,12,midrange,97.98,0.4,0.0133,0.0001968434,37
3046,12,budget,12.46,0.741,0.0342,0.0002510769,357
3047,6,premium,300.6,0.259,0.0034,0.000207394,124
3048,12,budget,47.35,0.977,0.0367,0.0001562857,182
3049,3,budget,27.44,0.547,0.0241,0.00018326,201
3050,15,budget,16.9,0.474,0.0236,0.000207482,190
3051,4,midrange,67.89,0.94,0.0339,0.0001805712,19
3052,4,budget,16.34,0.615,0.0287,0.0002212302,331
3053,12,budget,13.54,0.711,0.0328,0.0002518881,138
3054,12,budget,39.76,0.772,0.0303,0.000215498,335
3055,9,premium,143.7,0.904,0.0292,0.0001917728,279
3056,11,budget,13.36,0.347,0.0202,0.0002022171,254
3057,3,budget,32.38,0.311,0.0151,0.0003735337,256
3058,12,midrange,77.1,0.995,0.0352,0.0004066449,357
3059,4,budget,22.23,0.257,0.0148,0.0001690195,110
3060,4,budget,16.83,0.781,0.0344,0.000268982,120
3061,3,midrange,19.0,0.708,0.0313,0.0001543174,244
3062,6,budget,13.51,0.664,0.0312,0.0002545751,84
3063,6,budget,10.31,0.839,0.0385,0.0001773554,293
3064,9,budget,12.03,0.994,0.0432,0.0001957503,10
3065,3,budget,6.74,0.285,0.0208,0.0001528898,327
3066,3,premium,158.9,0.711,0.022,0.000177386,126
3067,11,midrange,18.96,0.788,0.0341,0.0001973333,1
3068,3,midrange,130.26,0.479,0.0148,0.0001552472,219
3069,12,budget,9.01,0.92,0.0418,0.0002069402,100
3070,15,midrange,63.34,0.593,0.022,0.000240743,111
3071,8,midrange,224.28,0.373,0.0087,0.0001801901,175
3072,14,budget,6.61,0.891,0.042,0.0001622969,211
3073,3,premium,254.32,0.957,0.0286,0.0001613613,49
3074,1,midrange,122.16,0.325,0.0097,0.0001782568,17
3075,12,midrange,79.56,0.814,0.0287,0.0002459449,168
3076,13,budget,7.24,0.411,0.0249,0.0002562784,129
3077,14,budget,23.47,0.255,0.0145,0.0005725208,212
3078,1,midrange,85.31,0.445,0.0155,0.0003008425,273
3079,13,midrange,34.99,0.891,0.0351,0.0001753153,224
3080,7,budget,7.04,0.356,0.0231,0.0003598698,38
3081,5,budget,8.04,0.348,0.0223,0.0001707484,363
3082,3,midrange,99.03,0.804,0.0274,0.0002536797,260
3083,15,budget,15.65,0.555,0.0268,0.0002091468,17
3084,1,budget,7.56,0.361,0.023,0.0001783034,278
3085,14,midrange,55.55,0.423,0.0166,0.000458481,321
3086,11,budget,35.49,0.846,0.0334,0.000174592,207
3087,12,budget,7.14,0.717,0.0357,0.0001800256,303
3088,12,budget,7.86,0.821,0.0389,0.0002349138,323
3089,14,premium,235.63,0.323,0.0067,0.0004509917,351
3090,3,budget,18.91,0.594,0.0273,0.0002458253,348
3091,1,midrange,54.34,0.848,0.0316,0.0001523358,70
3092,11,premium,851.44,0.449,0.0054,0.0001607287,12
3093,7,midrange,23.56,0.377,0.0188,0.0005053447,237
3094,3,midrange,34.1,0.536,0.0228,0.0001865893,247
3095,3,midrange,34.95,0.5,0.0214,0.0001552455,207
3096,6,budget,17.05,0.389,0.0206,0.0001678809,86
3097,2,midrange,72.95,0.965,0.0344,0.0001706325,346
3098,1,premium,665.85,0.612,0.0122,0.0002039734,148
3099,14,midrange,35.74,0.706,0.0285,0.0001822809,270
3100,5,budget,35.46,0.341,0.0157,0.0004470661,227
3101,15,budget,11.0,0.708,0.0336,0.0008550303,326
3102,15,premium,524.9,0.666,0.0151,0.0002082955,259
3103,3,budget,10.32,0.949,0.0423,0.0001757406,231
3104,12,midrange,76.52,0.559,0.02,0.0001543238,306
3105,11,budget,6.9,0.837,0.04,0.0001597901,19
3106,12,midrange,190.14,0.478,0.0131,0.000217821,257
3107,2,midrange,182.97,0.684,0.0205,0.0002453753,213
3108,3,budget,25.61,0.945,0.0383,0.0001533756,283
3109,2,budget,45.29,0.719,0.0279,0.0003011,81
3110,11,midrange,25.54,0.783,0.0327,0.0002009331,218
3111,15,budget,22.59,0.907,0.0375,0.000667005,103
3112,12,budget,13.32,0.944,0.0411,0.0002223451,42
3113,12,budget,41.96,0.406,0.0173,0.00039136,209
3114,15,budget,11.99,0.397,0.0224,0.000197023,7
3115,12,midrange,37.94,0.663,0.0267,0.0002728987,33
3116,1,budget,22.85,0.997,0.0406,0.0001717812,193
3117,14,budget,6.38,0.618,0.0326,0.0005267943,327
3118,7,premium,641.38,0.498,0.0083,0.0001523923,261
3119,1,budget,9.83,0.653,0.0321,0.0001867637,5
3120,10,budget,32.96,0.298,0.0146,0.0001615405,39
3121,15,midrange,185.85,0.383,0.0099,0.0002883382,157
3122,4,premium,652.56,0.362,0.0035,0.0001746757,156
3123,9,midrange,49.59,0.271,0.0118,0.0001567058,14
3124,3,midrange,17.99,0.792,0.0345,0.0002098541,93
3125,1,budget,6.27,0.494,0.0284,0.00021534,46
3126,2,budget,8.96,0.376,0.0228,0.0002118385,206
3127,12,premium,472.83,0.634,0.0145,0.0001659622,240
3128,14,premium,197.15,0.493,0.0134,0.0002556893,142
3129,3,midrange,27.55,0.545,0.024,0.0002388376,208
3130,4,budget,13.95,0.487,0.0249,0.0003950314,73
3131,4,budget,60.65,0.253,0.0103,0.0003451703,310
3132,1,budget,7.28,0.766,0.0373,0.0006706625,1
3133,11,premium,183.39,0.333,0.0082,0.0003057009,184
3134,12,midrange,65.94,0.414,0.0156,0.0001825444,117
3135,12,budget,7.03,0.393,0.0244,0.0001984146,164
3136,7,budget,41.03,0.499,0.0206,0.0001579563,188
3137,11,budget,6.78,0.37,0.0237,0.0005714799,235
3138,2,budget,29.65,0.51,0.0225,0.0001834166,339
3139,3,midrange,64.3,0.432,0.0163,0.0004394571,204
3140,15,midrange,161.48,0.296,0.0074,0.0003913701,83
3141,13,budget,17.6,0.903,0.0384,0.0002065121,191
3142,15,midrange,148.0,0.479,0.0143,0.00022418,186
3143,14,premium,238.21,0.321,0.0066,0.0001964624,315
3144,12,budget,18.79,0.641,0.029,0.0001538748,206
3145,15,budget,33.67,0.342,0.016,0.0003471806,316
3146,8,budget,30.62,0.83,0.0335,0.0002251338,236
3147,1,budget,16.05,0.296,0.0176,0.0001965992,208
3148,1,midrange,29.99,0.598,0.0255,0.0001701555,119
3149,3,midrange,28.47,0.958,0.0383,0.0001772905,93
3150,2,budget,15.43,0.369,0.0203,0.0001636718,36
3151,7,budget,6.54,0.401,0.0249,0.0003588904,200
3152,12,midrange,58.55,0.7,0.0261,0.0001537923,336
3153,13,budget,4.76,0.985,0.0466,0.0001570224,4
3154,11,midrange,64.03,0.539,0.0201,0.0001641587,347
3155,3,midrange,75.85,0.736,0.0262,0.0002115246,313
3156,13,midrange,54.3,0.364,0.0147,0.0002111858,159
3157,7,midrange,98.13,0.731,0.0249,0.0002138294,114
3158,1,midrange,19.09,0.439,0.0219,0.0001554473,211
3159,4,midrange,34.07,0.71,0.0288,0.0001911277,312
3160,6,budget,35.11,0.316,0.0149,0.0006302721,10
3161,4,budget,45.22,0.644,0.0253,0.0001815002,164
3162,14,budget,22.65,0.428,0.0207,0.0002207254,17
3163,13,budget,18.02,0.761,0.0334,0.0002041958,235
3164,12,budget,29.2,0.811,0.033,0.0003824468,27
3165,3,budget,21.5,0.886,0.037,0.0002638658,115
3166,14,budget,22.95,0.994,0.0405,0.0001733764,269
3167,12,budget,31.06,0.595,0.0252,0.0001965745,274
3168,4,budget,10.41,0.753,0.0354,0.0001520183,82
3169,12,midrange,26.89,0.264,0.0143,0.0001799601,187
3170,9,midrange,68.71,0.929,0.0334,0.0004268852,67
3171,8,midrange,103.51,0.712,0.024,0.0003413729,215
3172,3,midrange,86.27,0.566,0.0197,0.0001706971,3
3173,10,midrange,60.53,0.576,0.0216,0.0001519268,297
3174,3,midrange,29.56,0.818,0.0333,0.0001948276,8
3175,3,budget,23.39,0.875,0.0363,0.0001584571,222
3176,3,premium,138.62,0.856,0.0277,0.0003221874,147
3177,15,budget,42.8,0.633,0.0251,0.0001713827,81
3178,4,midrange,44.12,0.528,0.0214,0.0001992297,197
3179,7,midrange,47.1,0.959,0.0361,0.0001704969,51
3180,6,budget,19.28,0.726,0.0319,0.0002189635,211
3181,14,midrange,34.33,0.658,0.027,0.0003206088,235
3182,11,budget,5.59,0.699,0.036,0.0001823888,167
3183,14,budget,8.57,0.722,0.0351,0.000169264,132
3184,4,budget,17.71,0.785,0.0343,0.0001596644,167
3185,3,budget,9.11,0.665,0.0329,0.0001706375,349
3186,11,budget,27.03,0.907,0.0367,0.0005327549,274
3187,7,midrange,23.73,0.895,0.0369,0.0001589717,2
3188,14,midrange,41.78,0.582,0.0235,0.0001871131,105
3189,14,budget,5.75,0.376,0.0246,0.0001530147,9
3190,9,midrange,240.15,0.682,0.0192,0.0002806741,86
3191,15,budget,40.24,0.716,0.0283,0.0001668778,284
3192,11,budget,40.16,0.643,0.0258,0.0003118936,311
3193,4,midrange,220.88,0.918,0.0278,0.0002163758,166
3194,9,premium,316.89,0.32,0.0053,0.0002490729,251
3195,1,budget,23.07,0.466,0.022,0.000294886,135
3196,14,budget,9.89,0.899,0.0407,0.0002530764,174
3197,3,midrange,113.69,0.955,0.0321,0.0003902285,302
3198,5,premium,343.87,0.569,0.0136,0.0001746981,100
3199,11,budget,11.84,0.394,0.0223,0.0004886724,116
3200,1,budget,36.12,0.565,0.0235,0.000300675,49
3201,2,budget,40.45,0.592,0.024,0.0001762015,79
3202,12,midrange,195.63,0.64,0.0186,0.0002601175,13
3203,2,premium,133.55,0.456,0.0139,0.000299256,297
3204,9,midrange,53.04,0.484,0.019,0.0002106202,311
3205,6,budget,15.76,0.742,0.0333,0.0002064083,153
3206,4,midrange,75.96,0.716,0.0255,0.000178701,216
3207,3,midrange,45.67,0.747,0.0288,0.0001552459,90
3208,13,budget,8.52,0.533,0.0285,0.0002517269,16
3209,15,midrange,155.01,0.502,0.0149,0.0001647172,188
3210,3,budget,7.6,0.514,0.0283,0.0005721368,57
3211,15,budget,33.32,0.963,0.0378,0.0006225452,309
3212,11,midrange,120.24,0.546,0.0175,0.0002422104,102
3213,12,budget,23.69,0.705,0.0302,0.0002657609,269
3214,12,premium,263.54,0.642,0.0174,0.0002011028,96
3215,12,budget,10.25,0.907,0.0409,0.0001605909,46
3216,14,budget,6.99,0.527,0.0291,0.0004565329,200
3217,9,budget,41.76,0.576,0.0232,0.0001675772,66
3218,10,midrange,81.33,0.882,0.031,0.0001521106,145
3219,6,budget,9.43,0.371,0.0224,0.0005095991,107
3220,3,midrange,140.27,0.696,0.0221,0.0003954102,322
3221,12,budget,27.15,0.55,0.0242,0.0001559738,183
3222,1,budget,31.38,0.989,0.039,0.0003220003,262
3223,4,midrange,78.3,0.791,0.028,0.0002621373,214
3224,2,budget,51.38,0.258,0.0112,0.0003194966,332
3225,3,midrange,25.03,0.88,0.0361,0.0001767764,160
3226,11,budget,8.06,0.777,0.0373,0.0002190905,314
3227,11,budget,33.38,0.671,0.0276,0.000294434,327
3228,8,midrange,230.37,0.427,0.0105,0.0001740206,336
3229,2,midrange,74.79,0.362,0.0132,0.0002267391,253
3230,8,midrange,42.81,0.721,0.0282,0.0002281376,357
3231,7,budget,11.86,0.58,0.0288,0.0003159421,271
3232,12,budget,32.08,0.896,0.0356,0.0001725293,113
3233,11,midrange,118.72,0.447,0.0141,0.0005827769,57
3234,9,midrange,66.71,0.728,0.0265,0.0001524317,76
3235,9,midrange,35.55,0.437,0.0191,0.0001560068,209
3236,15,midrange,117.85,0.727,0.024,0.0001822707,60
3237,13,midrange,80.17,0.286,0.0102,0.0001859844,86
3238,9,budget,21.91,0.544,0.0249,0.0001682742,229
3239,9,midrange,111.9,0.38,0.012,0.0006206559,121
3240,1,budget,41.87,0.704,0.0277,0.0001605498,248
3241,15,budget,13.42,0.488,0.0251,0.0003221198,364
3242,6,midrange,100.88,0.829,0.0282,0.0002475187,32
3243,4,budget,30.72,0.336,0.0162,0.0001655464,234
3244,15,budget,24.76,0.667,0.0287,0.0001808036,299
3245,12,premium,1000.38,0.695,0.0132,0.0001556663,51
3246,1,midrange,72.13,0.267,0.01,0.0001687127,285
3247,1,midrange,58.27,0.277,0.0113,0.0003196048,185
3248,1,premium,118.14,0.481,0.0153,0.0002775851,229
3249,11,budget,22.89,0.707,0.0305,0.0001555006,18
3250,2,midrange,33.4,0.972,0.0381,0.0002644079,158
3251,15,budget,8.64,0.318,0.0209,0.0001542724,133
3252,15,budget,21.91,0.777,0.0331,0.0001601079,56
3253,11,budget,17.59,0.77,0.0338,0.0001564166,278
3254,11,budget,41.55,0.752,0.0294,0.0002020506,184
3255,4,budget,37.68,0.637,0.0259,0.0001584198,320
3256,1,budget,31.66,0.975,0.0384,0.000163674,58
3257,13,midrange,33.8,0.626,0.0259,0.0002135073,266
3258,3,budget,13.51,0.879,0.0387,0.0002781627,220
3259,2,budget,53.37,0.447,0.0177,0.0002305156,237
3260,5,premium,349.83,0.855,0.0235,0.0001654954,113
3261,1,midrange,112.5,0.997,0.0336,0.0034948693,252
3262,8,premium,570.74,0.933,0.0241,0.0001643189,90
3263,12,budget,11.02,0.478,0.0255,0.0001899779,278
3264,14,budget,17.17,0.885,0.0379,0.0001683987,160
3265,11,midrange,29.88,0.321,0.0158,0.0001723635,175
3266,14,midrange,17.9,0.758,0.0333,0.0002104651,211
3267,8,budget,15.67,0.507,0.0251,0.0005230117,30
3268,14,premium,131.93,0.744,0.024,0.0005256643,134
3269,10,midrange,65.54,0.559,0.0207,0.0001984853,74
3270,4,midrange,210.65,0.257,0.0049,0.0001732049,351
3271,15,budget,17.89,0.423,0.0216,0.0001818834,153
3272,4,midrange,191.49,0.282,0.0062,0.0002345872,2
